# Tomato ISA v1 — SINGLE AUTHORITY (512 ROM rows).
# status=burn: solidified datapath-backed opcodes (add here as you need more)
# status=nop: unused ROM slot (empty — not a fake mnemonic)
# Pack ROM: python3 tools/gen_microcode_v1.py --pack-rom
# Optional growth fill (legacy): python3 tools/gen_microcode_v1.py --rebuild
#
# ENCODING:
#   R-type:  {op[8:0], rd[4:0], rA[4:0], rB[4:0], rC[4:0], bank[2:0]}
#   I-type:  {op, rd, rA, imm13}              — ADDI / LW (imm=IR[12:0])
#   Store:   {op, 0, rA_data, rB_base, imm8}  — SW/SB (ALU.A=rB via mem_sel)
#   Branch:  {op, 0, off[21:0]}               — PC-relative (pc_src=1)
#
# BURN surface: ALU/logic/imm/shift/mem/branch/jump/stack/IO/system
# (see burn_core_rows in tools/gen_microcode_v1.py — do not silently drop)
#
rom_addr,region,mnemonic,group,seq_cycles,status,operation,why,ir_imm_sel,alu_op,alu_pre,cin_sel,shift_op,wb_sel,reg_we,bank_en,flags_we,mem_rd,mem_wr,byte_sel,mem_sel,branch_en,jump_type,sp_op,pc_src,pc_link_we,pc_cond,cycles,ctrl_bussel,mul_en,div_en,lut3_index,encoding,semantic_op,notes
0x19D,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x19E,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x19F,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1A0,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1A1,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1A2,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1A3,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1A4,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1A5,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1A6,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1A7,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1A8,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1A9,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1AA,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1AB,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1AC,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1AD,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1AE,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1AF,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1B0,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1B1,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1B2,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1B3,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1B4,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1B5,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1B6,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1B7,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1B8,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1B9,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1BA,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1BB,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1BC,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1BD,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1BE,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1BF,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1C0,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1C1,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1C2,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1C3,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1C4,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1C5,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1C6,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1C7,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1C8,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1C9,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1CA,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1CB,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1CC,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1CD,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1CE,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1CF,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1D0,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1D1,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1D2,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1D3,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1D4,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1D5,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1D6,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1D7,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1D8,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1D9,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1DA,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1DB,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1DC,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1DD,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1DE,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1DF,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1E0,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1E1,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1E2,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1E3,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1E4,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1E5,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1E6,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1E7,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1E8,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1E9,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1EA,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1EB,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1EC,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1ED,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1EE,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1EF,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1F0,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1F1,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1F2,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1F3,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1F4,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1F5,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1F6,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1F7,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1F8,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1F9,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1FA,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1FB,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1FC,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1FD,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1FE,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
0x1FF,system,NOP,system,1,nop,no operation,idle / padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,reg_reg,NOP,unused-slot
